# Posiciones de boyas (X, Y) [m]
# Formato: X	Y
0.000000	1.500000
15.880000	1.500000
47.320000	1.500000
78.720000	1.500000
110.520000	1.500000
141.920000	1.500000
173.320000	1.500000
205.120000	1.500000
236.520000	1.500000

# Series de tiempo
# Formato: Time[s]	Eta1[m]	Eta2[m]	Eta3[m]	Eta4[m]	Eta5[m]	Eta6[m]	Eta7[m]	Eta8[m]	Eta9[m]
60.5825400000	0.0275208801	-0.0291947424	-0.0101136072	0.0033789729	0.0103075411	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.5885990000	0.0274813809	-0.0292236060	-0.0101493448	0.0031741820	0.0103032077	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.5946580000	0.0274416804	-0.0292523503	-0.0101851318	0.0029695530	0.0102984477	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6007170000	0.0274018031	-0.0292809680	-0.0102209663	0.0027651712	0.0102932323	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6067760000	0.0273616947	-0.0293094590	-0.0102568502	0.0025611098	0.0102875642	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6128350000	0.0273213834	-0.0293378308	-0.0102927834	0.0023574557	0.0102814445	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6188940000	0.0272809006	-0.0293660741	-0.0103287669	0.0021542876	0.0102748806	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6249520000	0.0272402167	-0.0293941963	-0.0103648053	0.0019516752	0.0102678658	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6310110000	0.0271992721	-0.0294221882	-0.0104008978	0.0017497039	0.0102604060	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6370700000	0.0271581840	-0.0294500533	-0.0104370406	0.0015484438	0.0102524934	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6431290000	0.0271168668	-0.0294777956	-0.0104732383	0.0013479738	0.0102441246	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6491880000	0.0270753503	-0.0295054112	-0.0105094891	0.0011483583	0.0102353031	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6552470000	0.0270336587	-0.0295329038	-0.0105457921	0.0009496665	0.0102260336	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6613060000	0.0269917417	-0.0295602698	-0.0105821528	0.0007519756	0.0102163088	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6673640000	0.0269496534	-0.0295875035	-0.0106185665	0.0005553475	0.0102061294	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6734230000	0.0269073378	-0.0296146162	-0.0106550325	0.0003598531	0.0101954993	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6794820000	0.0268648211	-0.0296415929	-0.0106915543	0.0001655538	0.0101844110	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6855410000	0.0268221349	-0.0296684429	-0.0107281310	-0.0000274765	0.0101728709	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6916000000	0.0267792214	-0.0296951663	-0.0107647544	-0.0002191844	0.0101608764	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.6976590000	0.0267361104	-0.0297217648	-0.0108014336	-0.0004095066	0.0101484265	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7037180000	0.0266928319	-0.0297482312	-0.0108381566	-0.0005983898	0.0101355286	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7097770000	0.0266493261	-0.0297745634	-0.0108749298	-0.0007857705	0.0101221707	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7158350000	0.0266056228	-0.0298007615	-0.0109117460	-0.0009715955	0.0101083610	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7218940000	0.0265617520	-0.0298268329	-0.0109486096	-0.0011558040	0.0100941025	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7279530000	0.0265176892	-0.0298527759	-0.0109855160	-0.0013383500	0.0100793876	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7340120000	0.0264733639	-0.0298785847	-0.0110224634	-0.0015191737	0.0100642219	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7400710000	0.0264289062	-0.0299042612	-0.0110594518	-0.0016982307	0.0100486092	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7461300000	0.0263842214	-0.0299298093	-0.0110964756	-0.0018754710	0.0100325448	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7521890000	0.0263393428	-0.0299552232	-0.0111335367	-0.0020508505	0.0100160344	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7582470000	0.0262943003	-0.0299805067	-0.0111706322	-0.0022243175	0.0099990712	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7643060000	0.0262490325	-0.0300056525	-0.0112077538	-0.0023958271	0.0099816658	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7703650000	0.0262036026	-0.0300306696	-0.0112449052	-0.0025653380	0.0099638132	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7764240000	0.0261579454	-0.0300555564	-0.0112820808	-0.0027328148	0.0099455127	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7824830000	0.0261120964	-0.0300803054	-0.0113192759	-0.0028982088	0.0099267745	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7885420000	0.0260660853	-0.0301049203	-0.0113564935	-0.0030614855	0.0099075912	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.7946010000	0.0260198489	-0.0301293954	-0.0113937268	-0.0032226087	0.0098879663	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8006590000	0.0259734206	-0.0301537383	-0.0114309723	-0.0033815424	0.0098679084	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8067180000	0.0259268340	-0.0301779490	-0.0114682270	-0.0035382509	0.0098474100	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8127770000	0.0258800220	-0.0302020218	-0.0115054874	-0.0036927001	0.0098264758	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8188360000	0.0258330163	-0.0302259549	-0.0115427533	-0.0038448607	0.0098051084	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8248950000	0.0257858559	-0.0302497577	-0.0115800174	-0.0039946996	0.0097833108	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8309540000	0.0257384703	-0.0302734263	-0.0116172805	-0.0041421945	0.0097610839	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8370130000	0.0256908946	-0.0302969515	-0.0116545362	-0.0042873095	0.0097384285	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8430710000	0.0256431624	-0.0303203408	-0.0116917789	-0.0044300249	0.0097153466	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8491300000	0.0255952068	-0.0303435940	-0.0117290029	-0.0045703156	0.0096918428	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8551890000	0.0255470630	-0.0303667095	-0.0117662093	-0.0047081569	0.0096679153	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8612480000	0.0254987627	-0.0303896815	-0.0118033970	-0.0048435223	0.0096435715	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8673070000	0.0254502427	-0.0304125175	-0.0118405577	-0.0049763992	0.0096188122	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8733660000	0.0254015662	-0.0304352157	-0.0118776923	-0.0051067616	0.0095936432	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8794250000	0.0253526662	-0.0304577742	-0.0119147841	-0.0052345935	0.0095680589	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8854830000	0.0253035799	-0.0304801930	-0.0119518414	-0.0053598802	0.0095420675	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8915420000	0.0252543427	-0.0305024646	-0.0119888578	-0.0054826057	0.0095156720	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.8976010000	0.0252048839	-0.0305245966	-0.0120258369	-0.0056027533	0.0094888778	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9036600000	0.0251552369	-0.0305465888	-0.0120627591	-0.0057203099	0.0094616795	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9097190000	0.0251054391	-0.0305684377	-0.0120996311	-0.0058352645	0.0094340844	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9157780000	0.0250554234	-0.0305901468	-0.0121364463	-0.0059475992	0.0094060991	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9218370000	0.0250052195	-0.0306117125	-0.0121732010	-0.0060573099	0.0093777170	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9278950000	0.0249548666	-0.0306331310	-0.0122098895	-0.0061643873	0.0093489448	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9339540000	0.0249042939	-0.0306544099	-0.0122465119	-0.0062688189	0.0093197916	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9400130000	0.0248535387	-0.0306755416	-0.0122830700	-0.0063706068	0.0092902603	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9460720000	0.0248026345	-0.0306965318	-0.0123195471	-0.0064697419	0.0092603490	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9521310000	0.0247515086	-0.0307173748	-0.0123559479	-0.0065662181	0.0092300642	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9581900000	0.0247002020	-0.0307380725	-0.0123922694	-0.0066600293	0.0091994014	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9642490000	0.0246487483	-0.0307586230	-0.0124285063	-0.0067511802	0.0091683725	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9703070000	0.0245970767	-0.0307790283	-0.0124646612	-0.0068396591	0.0091369860	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9763660000	0.0245452579	-0.0307992864	-0.0125007173	-0.0069254711	0.0091052381	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9824250000	0.0244932231	-0.0308193937	-0.0125366859	-0.0070086219	0.0090731317	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9884840000	0.0244410057	-0.0308393519	-0.0125725539	-0.0070891017	0.0090406695	0.0000000000	0.0000000000	0.0000000000	0.0000000000
60.9945430000	0.0243886467	-0.0308591668	-0.0126083242	-0.0071669165	0.0090078600	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0006020000	0.0243360680	-0.0308788288	-0.0126439957	-0.0072420766	0.0089747021	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0066610000	0.0242833104	-0.0308983400	-0.0126795657	-0.0073145828	0.0089412052	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0127200000	0.0242304094	-0.0309177004	-0.0127150267	-0.0073844339	0.0089073665	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0187780000	0.0241772942	-0.0309369080	-0.0127503816	-0.0074516409	0.0088731954	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0248370000	0.0241239984	-0.0309559666	-0.0127856238	-0.0075162114	0.0088386955	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0308960000	0.0240705609	-0.0309748687	-0.0128207589	-0.0075781513	0.0088038724	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0369550000	0.0240169093	-0.0309936218	-0.0128557803	-0.0076374640	0.0087687224	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0430140000	0.0239630789	-0.0310122203	-0.0128906816	-0.0076941601	0.0087332567	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0490730000	0.0239091106	-0.0310306642	-0.0129254647	-0.0077482471	0.0086974753	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0551320000	0.0238549281	-0.0310489498	-0.0129601276	-0.0077997390	0.0086613791	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0611900000	0.0238005668	-0.0310670771	-0.0129946740	-0.0078486353	0.0086249849	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0672490000	0.0237460695	-0.0310850553	-0.0130290994	-0.0078949556	0.0085882926	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0733080000	0.0236913580	-0.0311028678	-0.0130634047	-0.0079387054	0.0085512996	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0793670000	0.0236365106	-0.0311205257	-0.0130975889	-0.0079799015	0.0085140094	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0854260000	0.0235814489	-0.0311380178	-0.0131316474	-0.0080185682	0.0084764324	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0914850000	0.0235262141	-0.0311553534	-0.0131655801	-0.0080547240	0.0084385714	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.0975440000	0.0234708413	-0.0311725307	-0.0131993946	-0.0080884267	0.0084004337	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1036020000	0.0234152582	-0.0311895460	-0.0132330833	-0.0081197228	0.0083620194	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1096610000	0.0233594999	-0.0312063973	-0.0132666491	-0.0081487000	0.0083233304	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1157200000	0.0233036112	-0.0312230866	-0.0133000920	-0.0081753796	0.0082843779	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1217790000	0.0232475083	-0.0312396083	-0.0133334128	-0.0081997085	0.0082451627	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1278380000	0.0231912360	-0.0312559679	-0.0133666107	-0.0082221273	0.0082056886	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1338970000	0.0231348295	-0.0312721543	-0.0133996904	-0.0082425233	0.0081659639	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1399560000	0.0230782144	-0.0312881805	-0.0134326536	-0.0082597360	0.0081259944	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1460140000	0.0230214261	-0.0313040316	-0.0134654939	-0.0082741752	0.0080857798	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1520730000	0.0229645073	-0.0313197188	-0.0134982187	-0.0082857385	0.0080453251	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1581320000	0.0229073800	-0.0313352384	-0.0135308327	-0.0082944827	0.0080046346	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1641910000	0.0228500850	-0.0313505866	-0.0135633312	-0.0083006686	0.0079637161	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1702500000	0.0227926578	-0.0313657597	-0.0135957096	-0.0083033135	0.0079225665	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1763090000	0.0227350239	-0.0313807577	-0.0136279874	-0.0083038639	0.0078812046	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1823680000	0.0226772632	-0.0313955843	-0.0136601506	-0.0083045037	0.0078396220	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1884260000	0.0226192921	-0.0314102359	-0.0136922123	-0.0083047114	0.0077978303	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.1944850000	0.0225611553	-0.0314247124	-0.0137241725	-0.0083036367	0.0077558304	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2005440000	0.0225028936	-0.0314390101	-0.0137560256	-0.0082987044	0.0077136317	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2066030000	0.0224444214	-0.0314531289	-0.0137877874	-0.0082898494	0.0076712323	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2126620000	0.0223857854	-0.0314670652	-0.0138194542	-0.0082788076	0.0076286439	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2187210000	0.0223270245	-0.0314808302	-0.0138510289	-0.0082661593	0.0075858664	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2247800000	0.0222680569	-0.0314944088	-0.0138825141	-0.0082522100	0.0075429054	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2308380000	0.0222089253	-0.0315078050	-0.0139139118	-0.0082362927	0.0074997628	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2368970000	0.0221496690	-0.0315210223	-0.0139452321	-0.0082181199	0.0074564489	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2429560000	0.0220902096	-0.0315340497	-0.0139764696	-0.0081978561	0.0074129682	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2490150000	0.0220305864	-0.0315468907	-0.0140076345	-0.0081757242	0.0073693204	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2550740000	0.0219708402	-0.0315595455	-0.0140387286	-0.0081517873	0.0073255152	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2611330000	0.0219108909	-0.0315720104	-0.0140697574	-0.0081260195	0.0072815507	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2671920000	0.0218507815	-0.0315842889	-0.0141007164	-0.0080983983	0.0072374390	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2732500000	0.0217905510	-0.0315963775	-0.0141316215	-0.0080689415	0.0071931817	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2793090000	0.0217301175	-0.0316082761	-0.0141624706	-0.0080377068	0.0071487813	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2853680000	0.0216695648	-0.0316199809	-0.0141932648	-0.0080047408	0.0071042459	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2914270000	0.0216088109	-0.0316314958	-0.0142240189	-0.0079700705	0.0070595816	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.2974860000	0.0215478949	-0.0316428132	-0.0142547293	-0.0079337284	0.0070147905	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3035450000	0.0214868635	-0.0316539332	-0.0142854024	-0.0078957304	0.0069698766	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3096040000	0.0214255881	-0.0316648595	-0.0143160401	-0.0078561138	0.0069248462	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3156630000	0.0213642400	-0.0316755883	-0.0143466461	-0.0078149196	0.0068797013	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3217210000	0.0213027336	-0.0316861160	-0.0143772261	-0.0077721812	0.0068344441	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3277800000	0.0212410279	-0.0316964500	-0.0144077912	-0.0077279289	0.0067890892	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3338390000	0.0211791638	-0.0317065828	-0.0144383358	-0.0076821987	0.0067436290	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3398980000	0.0211171880	-0.0317165144	-0.0144688711	-0.0076350188	0.0066980766	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3459570000	0.0210550111	-0.0317262374	-0.0144993961	-0.0075864270	0.0066524339	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3520160000	0.0209926777	-0.0317357630	-0.0145299220	-0.0075364565	0.0066067092	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3580750000	0.0209302343	-0.0317450762	-0.0145604480	-0.0074851466	0.0065609044	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3641330000	0.0208675899	-0.0317541882	-0.0145909777	-0.0074325320	0.0065150186	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3701920000	0.0208047945	-0.0317630917	-0.0146215204	-0.0073786462	0.0064690616	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3762510000	0.0207418874	-0.0317717902	-0.0146520743	-0.0073235249	0.0064230347	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3823100000	0.0206787828	-0.0317802802	-0.0146826468	-0.0072672050	0.0063769468	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3883690000	0.0206155702	-0.0317885540	-0.0147132427	-0.0072097271	0.0063307998	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.3944280000	0.0205521155	-0.0317966193	-0.0147438645	-0.0071511199	0.0062845983	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4004870000	0.0204885993	-0.0318044722	-0.0147745172	-0.0070914244	0.0062383488	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4065450000	0.0204249304	-0.0318121165	-0.0148052089	-0.0070306789	0.0061920532	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4126040000	0.0203610230	-0.0318195447	-0.0148359397	-0.0069689211	0.0061457152	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4186630000	0.0202970505	-0.0318267532	-0.0148667060	-0.0069061830	0.0060993410	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4247220000	0.0202329308	-0.0318337493	-0.0148975207	-0.0068425047	0.0060529350	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4307810000	0.0201686174	-0.0318405293	-0.0149283875	-0.0067779268	0.0060064965	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4368400000	0.0201041531	-0.0318470895	-0.0149593093	-0.0067124874	0.0059600370	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4428990000	0.0200395864	-0.0318534300	-0.0149902850	-0.0066462229	0.0059135524	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4489570000	0.0199748259	-0.0318595544	-0.0150213223	-0.0065791714	0.0058670542	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4550160000	0.0199099183	-0.0318654552	-0.0150524266	-0.0065113669	0.0058205505	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4610750000	0.0198449083	-0.0318711363	-0.0150835942	-0.0064428532	0.0057740337	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4671340000	0.0197797045	-0.0318765976	-0.0151148345	-0.0063736718	0.0057275114	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4731930000	0.0197143555	-0.0318818316	-0.0151461400	-0.0063038548	0.0056809913	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4792520000	0.0196488630	-0.0318868421	-0.0151775284	-0.0062334426	0.0056344741	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4853110000	0.0195832681	-0.0318916291	-0.0152089875	-0.0061624744	0.0055879597	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4913690000	0.0195175298	-0.0318961926	-0.0152405258	-0.0060909898	0.0055414601	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.4974280000	0.0194515549	-0.0319005325	-0.0152721489	-0.0060190298	0.0054949746	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5034870000	0.0193855297	-0.0319046378	-0.0153038530	-0.0059466292	0.0054485095	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5095460000	0.0193193592	-0.0319085121	-0.0153356455	-0.0058738263	0.0054020686	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5156050000	0.0192529522	-0.0319121592	-0.0153675256	-0.0058006672	0.0053556524	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5216640000	0.0191864986	-0.0319155790	-0.0153994905	-0.0057271840	0.0053092749	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5277230000	0.0191199016	-0.0319187678	-0.0154315438	-0.0056534223	0.0052629262	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5337810000	0.0190531164	-0.0319217369	-0.0154636931	-0.0055794143	0.0052166185	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5398400000	0.0189861916	-0.0319244787	-0.0154959382	-0.0055052037	0.0051703500	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5458990000	0.0189191718	-0.0319270082	-0.0155282710	-0.0054308274	0.0051241289	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5519580000	0.0188519657	-0.0319293179	-0.0155606996	-0.0053563304	0.0050779576	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5580170000	0.0187846217	-0.0319314040	-0.0155932177	-0.0052817422	0.0050318358	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5640760000	0.0187171828	-0.0319332927	-0.0156258307	-0.0052071079	0.0049857716	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5701350000	0.0186495595	-0.0319349542	-0.0156585388	-0.0051324656	0.0049397633	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5761930000	0.0185818002	-0.0319363214	-0.0156913456	-0.0050578504	0.0048938207	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5822520000	0.0185139012	-0.0319373645	-0.0157242399	-0.0049833073	0.0048479475	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5883110000	0.0184459146	-0.0319380313	-0.0157572310	-0.0049088644	0.0048021399	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.5943700000	0.0183777902	-0.0319383144	-0.0157903135	-0.0048345681	0.0047564059	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6004290000	0.0183094349	-0.0319383964	-0.0158234928	-0.0047604521	0.0047107488	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6064880000	0.0182410385	-0.0319384262	-0.0158567578	-0.0046865577	0.0046651713	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6125470000	0.0181725100	-0.0319384001	-0.0158901140	-0.0046129217	0.0046196743	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6186060000	0.0181037504	-0.0319382511	-0.0159235597	-0.0045395838	0.0045742625	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6246640000	0.0180349518	-0.0319377407	-0.0159570929	-0.0044665760	0.0045289388	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6307230000	0.0179660209	-0.0319368243	-0.0159907080	-0.0043939389	0.0044837045	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6367820000	0.0178969074	-0.0319356695	-0.0160244107	-0.0043217055	0.0044385656	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6428410000	0.0178276654	-0.0319343172	-0.0160581935	-0.0042499187	0.0043935273	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6489000000	0.0177583359	-0.0319328234	-0.0160920545	-0.0041786083	0.0043485882	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6549590000	0.0176888276	-0.0319310725	-0.0161259938	-0.0041078115	0.0043037483	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6610180000	0.0176191889	-0.0319289900	-0.0161600132	-0.0040375697	0.0042590164	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6670760000	0.0175494198	-0.0319266319	-0.0161941014	-0.0039679129	0.0042143925	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6731350000	0.0174795706	-0.0319240391	-0.0162282623	-0.0038988772	0.0041698823	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6791940000	0.0174095426	-0.0319212079	-0.0162624922	-0.0038304948	0.0041254852	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6852530000	0.0173393860	-0.0319181308	-0.0162967816	-0.0037628061	0.0040812055	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6913120000	0.0172691494	-0.0319147930	-0.0163311344	-0.0036958405	0.0040370468	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.6973710000	0.0171987861	-0.0319111980	-0.0163655430	-0.0036296279	0.0039930106	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.7034300000	0.0171281975	-0.0319073424	-0.0164000094	-0.0035642087	0.0039490974	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.7094880000	0.0170575809	-0.0319032334	-0.0164345261	-0.0034996117	0.0039053108	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.7155470000	0.0169868357	-0.0318988711	-0.0164690875	-0.0034358741	0.0038616541	0.0000000000	0.0000000000	0.0000000000	0.0000000000
61.7216060000	0.0169158690	-0.0318942480	-0.0165036935	-0.0033730194	0.0038181301	0.0000000000	0.0000000000	0.0000000000	0.0000000000
